Gene,Category,Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,significance,log.sca.pval
ubiB,Other,242384E_coliDH5_03322,0.2945302189,24.40820004,1.259391258,0.2283185131,0.3243416315,-6.767181098,1,1.135627844,0.2735892704,0.3734736371,Not Significant,0.5629009388
rcsC,Other,242384E_coliDH5_00965,0.3899769156,26.80468512,1.176203087,0.2589719854,0.3577535151,-6.865057701,1,1.134217324,0.2741622397,0.3738517276,Not Significant,0.5619923607
ydcF,Other,242384E_coliDH5_03815,-0.3333671906,27.50142084,-1.088291634,0.2947013549,0.3975883191,-6.962483353,4,-1.133889999,0.2742953317,0.3738517276,Not Significant,0.5617815837
clpP,Other,242384E_coliDH5_02718,0.3836669787,28.61009412,1.091391195,0.2933819732,0.3960399135,-6.959156204,3,1.133576918,0.2744226774,0.3738517276,Not Significant,0.5615800027
yfcG,Other,242384E_coliDH5_01052,-0.2383189439,26.13744783,-1.376807799,0.1900193877,0.2799996667,-6.620073397,1,-1.130374504,0.2757278124,0.3752826331,Not Significant,0.5595194249
rlmN,Other,242384E_coliDH5_01442,0.2714854926,26.23612734,1.285073554,0.2194554045,0.3155442204,-6.73588342,1,1.127456684,0.2769210131,0.3766844206,Not Significant,0.5576440882
dedD,Other,242384E_coliDH5_01064,0.2946622797,25.79747997,1.097357197,0.2908548225,0.3928583581,-6.952729678,2,1.126051702,0.2774969397,0.3772453977,Not Significant,0.556741802
yaeP,Other,242384E_coliDH5_01313,-0.614339537,22.87799085,-1.112116819,0.2846726226,0.3866884497,-6.936704154,1,-1.124801923,0.2780099997,0.3777202999,Not Significant,0.5559395828
thrA,Other,242384E_coliDH5_02409,0.2007235236,32.7892715,1.031651819,0.3195904455,0.4247091922,-7.021862763,36,1.123092079,0.2787130763,0.3784526587,Not Significant,0.5548426551
unknown,Other,242384E_coliDH5_03633,-0.3476876917,22.12820292,-1.182533706,0.2565328822,0.3550218112,-6.857800654,1,-1.11891698,0.2804354402,0.3805673885,Not Significant,0.552167103
aroG,Other,242384E_coliDH5_00096,0.2309562173,30.98104963,1.035829898,0.317703761,0.4226889139,-7.017575292,20,1.1098438,0.2842058205,0.3853559436,Not Significant,0.5463670321
atpE,Other,242384E_coliDH5_03991,1.747147839,26.51143787,1.069379452,0.3028472198,0.4066755157,-6.982610555,1,1.10962276,0.284298143,0.3853559436,Not Significant,0.546225977
mdtF,Other,242384E_coliDH5_03118,0.2881773021,26.91282785,1.228918802,0.2391986499,0.3354597479,-6.803660906,1,1.10889318,0.2846030281,0.3854886495,Not Significant,0.5457604834
yjjI,Other,242384E_coliDH5_02433,0.4843203519,23.15215636,1.114988568,0.2834812976,0.3856081094,-6.933565224,1,1.108588943,0.2847302379,0.3854886495,Not Significant,0.545566409
bolA,Other,242384E_coliDH5_02716,0.2990873105,26.97617701,1.210323184,0.2460349514,0.3427552131,-6.825568457,1,1.1058954,0.2858583282,0.386788952,Not Significant,0.5438491505
yfgJ,Other,242384E_coliDH5_01435,0.531572951,25.82523098,1.101867421,0.2889551299,0.3907499911,-6.94785172,1,1.104792107,0.2863213599,0.3871883806,Not Significant,0.5431462519
wecG,Other,242384E_coliDH5_03362,-0.2173872405,25.50040941,-1.407688423,0.1808654745,0.2714747232,-6.579713649,1,-1.103471694,0.2868762449,0.3877114803,Not Significant,0.5423054125
tatB,Other,242384E_coliDH5_03320,-0.3998482691,26.75416304,-1.056902743,0.3083113858,0.4123329665,-6.995724642,3,-1.098117285,0.289134548,0.3905347788,Not Significant,0.5389000124
unknown,Other,242384E_coliDH5_00211,-0.2468820309,26.74962246,-1.286769092,0.2188800256,0.3154005115,-6.733799557,1,-1.095705134,0.2901562045,0.391574078,Not Significant,0.5373681383
rpmD,Other,242384E_coliDH5_01536,-0.1965046011,31.4106836,-1.019456412,0.3251439311,0.4302661035,-7.03429218,13,-1.095499402,0.2902434648,0.391574078,Not Significant,0.5372375501
nagD,Other,242384E_coliDH5_00015,0.2493004042,27.23716439,1.071748294,0.3018178976,0.4057506316,-6.980105919,2,1.094571988,0.2906370655,0.3918759264,Not Significant,0.5366490001
pcm,Other,242384E_coliDH5_01832,-0.2451651381,25.34690232,-1.283708061,0.2199196578,0.3155442204,-6.737560072,1,-1.091430898,0.2919730997,0.3934473955,Not Significant,0.5346571594
ydgA_1,Other,242384E_coliDH5_00526,0.1065410485,30.80861232,0.9267699019,0.3696232266,0.4726833613,-7.124540704,21,1.087806355,0.2935204022,0.3950999796,Not Significant,0.5323617062
ydiK,Other,242384E_coliDH5_00603,-1.776195154,24.64111878,-1.048054532,0.3122300589,0.4168488113,-7.004945288,1,-1.087755892,0.2935419874,0.3950999796,Not Significant,0.5323297697
hycI,Other,242384E_coliDH5_01859,0.6778933937,23.14530464,1.063987456,0.3051998242,0.4086453828,-6.988294077,1,1.083731217,0.2952672809,0.3971904472,Not Significant,0.5297846754
emrA,Other,242384E_coliDH5_03403,0.3389112383,25.3005734,1.142187285,0.2723834285,0.373596058,-6.903501111,1,1.082450718,0.2958177681,0.3976990623,Not Significant,0.528975744
dld,Other,242384E_coliDH5_03066,-0.1607263624,29.76515569,-1.002946202,0.3327727017,0.4364449248,-7.050915799,9,-1.080897913,0.2964863334,0.3983657374,Not Significant,0.5279953207
blc,Other,242384E_coliDH5_00803,-0.1963827523,27.38029547,-1.066909102,0.3039234042,0.4078832423,-6.9852175,2,-1.077536179,0.2979375479,0.4000826095,Not Significant,0.5258747609
unknown,Other,242384E_coliDH5_04142,0.6715726643,22.83291372,1.057395136,0.3080943801,0.4122817488,-6.995209581,1,1.076870252,0.2982256382,0.4002365022,Not Significant,0.5254550234
lacI,Other,242384E_coliDH5_02146,-0.1696349326,25.19642328,-1.04482003,0.313671596,0.4180475864,-7.008299393,3,-1.075675673,0.2987429444,0.4006976585,Not Significant,0.524702343
yciF,Other,242384E_coliDH5_02129,0.2789855647,27.94673902,1.030593121,0.3200698073,0.424856758,-7.022946816,4,1.073985459,0.2994760083,0.4014475021,Not Significant,0.5236379642
map,Other,242384E_coliDH5_01290,-0.1763414921,29.4021807,-1.009203531,0.3298664492,0.4345707708,-7.044643109,7,-1.073359301,0.2997479144,0.4015786518,Not Significant,0.52324383
nudL,Other,242384E_coliDH5_03733,-0.200735713,25.33898199,-1.419574865,0.1774400556,0.2675517701,-6.563998684,1,-1.069072098,0.3016144799,0.4038448086,Not Significant,0.5205478127
uspC,Other,242384E_coliDH5_02302,-0.3609018317,22.54664297,-1.11105613,0.2851135904,0.3866884497,-6.93786181,1,-1.068221709,0.3019857329,0.4041073583,Not Significant,0.5200135745
rpsE,Other,242384E_coliDH5_01537,0.149551571,32.86792985,0.9552029157,0.3555504343,0.45875551,-7.097656341,22,1.05816794,0.3064002646,0.4097770495,Not Significant,0.5137108641
dcuA,Other,242384E_coliDH5_00816,0.5878155269,24.45212271,1.041880409,0.3149859191,0.4195568795,-7.011340013,1,1.054993639,0.3078038048,0.4111774045,Not Significant,0.5117260161
trmO,Other,242384E_coliDH5_01319,0.4100113298,23.28038323,1.071966786,0.3017230875,0.4057506316,-6.979874664,1,1.052470425,0.3089227981,0.4124333885,Not Significant,0.5101500401
yfcD,Other,242384E_coliDH5_01049,0.2032685072,26.24700263,1.360814639,0.1949070272,0.2855134686,-6.640707567,1,1.051170953,0.3095002399,0.412777489,Not Significant,0.50933901
glnB,Other,242384E_coliDH5_01478,-0.1532518502,28.90048708,-1.006655279,0.3310477929,0.435172227,-7.047201692,4,-1.051085172,0.3095383858,0.412777489,Not Significant,0.5092854865
yfeX,Other,242384E_coliDH5_01362,0.1610806122,28.12090297,0.9840693081,0.3416510537,0.4456079975,-7.069633751,7,1.049817234,0.3101026215,0.4132910155,Not Significant,0.5084945624
yghU,Other,242384E_coliDH5_03919,-0.1496264825,29.05034316,-0.9917736263,0.3380073597,0.4420538429,-7.062031635,5,-1.046639897,0.3115198258,0.4149400913,Not Significant,0.5065143087
gadA,Other,242384E_coliDH5_03121,0.2345012177,31.61105194,0.9810125437,0.3431044239,0.4465765427,-7.072635655,17,1.045488611,0.3120344986,0.4153857982,Not Significant,0.5057973877
unknown,Other,242384E_coliDH5_01398,0.29173128,26.45827665,1.015256969,0.3270722844,0.431668055,-7.038542707,2,1.043700967,0.3128348708,0.4162110998,Not Significant,0.5046848433
gltK,Other,242384E_coliDH5_03492,-0.5615371197,21.83609897,-1.0306094,0.3200624323,0.424856758,-7.022930154,1,-1.041546582,0.3138014174,0.4172564092,Not Significant,0.5033450991
ygiC,Other,242384E_coliDH5_03965,0.1637975361,27.3520413,0.9952375899,0.3363781562,0.4401726639,-7.058596826,4,1.038735582,0.3150657969,0.4186963096,Not Significant,0.5015987407
treF,Other,242384E_coliDH5_03123,-0.5115817268,25.23063715,-1.033314118,0.3188388334,0.4239545756,-7.020158723,1,-1.037961137,0.3154147862,0.4187073206,Not Significant,0.5011179514
yoaG,Other,242384E_coliDH5_03716,0.4675307056,22.36781482,1.040923843,0.3154144701,0.4198852755,-7.012327862,1,1.037911705,0.3154370712,0.4187073206,Not Significant,0.5010872683
deoR_2,Other,242384E_coliDH5_02527,-0.1861807479,26.66310766,-1.028233285,0.3211401798,0.4260324295,-7.025359723,2,-1.037452785,0.3156440175,0.4187410859,Not Significant,0.5008024376
uvrC,Other,242384E_coliDH5_02319,-0.2140284676,25.22026555,-1.277201045,0.2221427138,0.3175236931,-6.745530484,1,-1.035567053,0.3164954031,0.4196292499,Not Significant,0.4996325935
hemG,Other,242384E_coliDH5_03309,-0.1945000758,26.49582809,-1.020110519,0.3248443094,0.4302661035,-7.033628753,2,-1.032346749,0.3179531624,0.4213198998,Not Significant,0.4976368512
ypjD,Other,242384E_coliDH5_03472,0.785720547,23.61742496,1.00554195,0.3315648729,0.4356037367,-7.048317779,1,1.031656055,0.3182664536,0.4214929441,Not Significant,0.4972091351
epmC,Other,242384E_coliDH5_01076,-0.4131264739,21.90921947,-1.046605878,0.3128750887,0.4174683804,-7.006448607,1,-1.031064525,0.3185349422,0.4216064897,Not Significant,0.4968429201
yccX,Other,242384E_coliDH5_00310,0.2513964929,26.29753954,1.168251968,0.2620606371,0.3611552507,-6.874127056,1,1.030383262,0.3188443613,0.4217740491,Not Significant,0.496421259
gltS,Other,242384E_coliDH5_02952,0.9592272233,23.74489842,0.9962390427,0.3359081892,0.4398071467,-7.057601864,1,1.02720593,0.3202903167,0.4234439889,Not Significant,0.4944561912
thrS,Other,242384E_coliDH5_00633,0.09478882931,30.23855244,0.8701391395,0.3987819365,0.5002236623,-7.175933605,17,1.025362431,0.3211314246,0.4243128273,Not Significant,0.4933171941
rpsD,Other,242384E_coliDH5_01530,-0.1090616019,32.97488933,-0.8851921861,0.3908846902,0.4935801753,-7.162555109,22,-1.023025986,0.3221997214,0.4254806854,Not Significant,0.4918748394
hslO,Other,242384E_coliDH5_01635,0.2215188047,28.86715927,0.9831723798,0.342077054,0.4456079975,-7.070515426,3,1.017659214,0.3246632345,0.4284886052,Not Significant,0.488566889
recD,Other,242384E_coliDH5_01756,0.5184090312,23.80192168,1.007111619,0.3308360154,0.4351417831,-7.046743913,1,1.014273807,0.3262241637,0.4303025418,Not Significant,0.4864838736
yjgA,Other,242384E_coliDH5_00717,-0.1997363154,27.77276418,-0.9790370788,0.3440460067,0.4469111135,-7.074571334,3,-1.012082748,0.3272372647,0.4310393492,Not Significant,0.4851372461
lpxA,Other,242384E_coliDH5_01304,-0.147972386,28.39886647,-0.969141144,0.3487903099,0.4518019343,-7.084216663,4,-1.01189848,0.3273225691,0.4310393492,Not Significant,0.4850240488
glyQ,Other,242384E_coliDH5_03166,-0.1755391473,29.02288711,-0.962936664,0.3517882689,0.455174165,-7.090220291,5,-1.011853754,0.3273432769,0.4310393492,Not Significant,0.4849965744
yceI,Other,242384E_coliDH5_03283,0.2557488278,27.7923684,0.9841730325,0.3416018136,0.4456079975,-7.069531745,2,1.008929463,0.3286992213,0.4319155093,Not Significant,0.4832013248
yifK,Other,242384E_coliDH5_03361,-0.7411555269,23.0228686,-0.9844595726,0.3414658133,0.4456079975,-7.069249905,1,-1.008897562,0.3287140355,0.4319155093,Not Significant,0.4831817519
cysW,Other,242384E_coliDH5_01354,-0.465019007,24.0564268,-1.00974783,0.3296145105,0.4345261004,-7.044095877,1,-1.008867867,0.3287278255,0.4319155093,Not Significant,0.4831635331
frlR,Other,242384E_coliDH5_01609,-0.349401102,22.38735483,-1.044890866,0.3136399743,0.4180475864,-7.008226033,1,-1.008803894,0.3287575355,0.4319155093,Not Significant,0.4831242839
yhjE_2,Other,242384E_coliDH5_03127,0.6611791994,25.42710541,0.9859259556,0.3407704269,0.4454149433,-7.067806453,1,1.006328765,0.3299084838,0.4331809175,Not Significant,0.4816065162
tktB,Other,242384E_coliDH5_01387,-0.1118695244,31.73001954,-0.8728003997,0.3973780578,0.4993198144,-7.173583365,25,-1.003992676,0.3309974089,0.434363494,Not Significant,0.4801754059
fre,Other,242384E_coliDH5_03315,0.2697880945,27.55127035,0.9610926087,0.3526827824,0.4558202684,-7.091998137,4,1.00149562,0.3321641918,0.4356468394,Not Significant,0.4786471875
unknown,Other,242384E_coliDH5_04308,0.4364392645,22.30331879,1.004106678,0.3322323307,0.4359840654,-7.049755025,1,0.9984004687,0.3336144971,0.4370520414,Not Significant,0.4767550855
dsbC,Other,242384E_coliDH5_02624,0.2869442278,27.57606605,0.9615772766,0.3524475255,0.4557715478,-7.09153116,3,0.9978121221,0.3338906884,0.4371656175,Not Significant,0.4763956925
ansA,Other,242384E_coliDH5_03688,0.1401154019,27.27433293,1.008860849,0.3300251367,0.4345707708,-7.044987506,2,0.9968878274,0.3343249135,0.4374858625,Not Significant,0.475831259
rpsT,Other,242384E_coliDH5_01148,-0.330683726,31.33640268,-0.9475326861,0.3593094137,0.4631913026,-7.104979278,12,-0.9954219749,0.3350143787,0.4379892985,Not Significant,0.4749365528
frdB,Other,242384E_coliDH5_00799,0.3713422832,23.4206664,1.019441438,0.3251507925,0.4302661035,-7.034307363,1,0.9952627266,0.335089342,0.4379892985,Not Significant,0.4748393854
truA,Other,242384E_coliDH5_01068,0.2563775442,24.69252983,1.105443274,0.2874555922,0.389406959,-6.943972357,1,0.9947180793,0.3353458146,0.4380763275,Not Significant,0.4745071096
phoB,Other,242384E_coliDH5_02680,-0.1643589572,25.35878398,-1.538635363,0.1460074026,0.229298215,-6.401247333,1,-0.994073838,0.3356493654,0.4382247233,Not Significant,0.4741141695
rplR,Other,242384E_coliDH5_01538,0.2913254608,31.7764281,0.9382648989,0.3638881445,0.4670751572,-7.113758072,22,0.9917117321,0.336763997,0.4394313015,Not Significant,0.4726743446
unknown,Other,242384E_coliDH5_01589,-0.4884424408,21.770938,-0.9837458599,0.3418046335,0.4456079975,-7.069951779,1,-0.9883659334,0.3383472923,0.4412477125,Not Significant,0.4706372947
hyaB,Other,242384E_coliDH5_00315,0.5693025324,25.32168306,0.9717943782,0.3475137954,0.4506544834,-7.081639022,1,0.9859630897,0.3394876037,0.4424846902,Not Significant,0.4691760793
rffH,Other,242384E_coliDH5_03368,0.3636137314,24.24375406,1.007961746,0.3304417495,0.4348711444,-7.045890628,1,0.9828925485,0.3409487258,0.4441381765,Not Significant,0.4673109282
unknown,Other,242384E_coliDH5_00326,0.369435731,22.21189995,1.004303677,0.3321406617,0.4359840654,-7.049557861,1,0.9816365576,0.3415476665,0.4446673062,Not Significant,0.4665486775
nlpI,Other,242384E_coliDH5_01999,0.2615020498,25.44932996,1.074654836,0.3005584623,0.4045439746,-6.977026332,1,0.9784206914,0.3430845828,0.4464163184,Not Significant,0.4645987974
ydhR,Other,242384E_coliDH5_00582,0.2347828034,28.5306761,0.9427072699,0.3616883706,0.4648551928,-7.109559581,3,0.9768098242,0.3438562687,0.4471682141,Not Significant,0.4636230539
zapE,Other,242384E_coliDH5_03872,0.1951873125,25.97485843,1.23111312,0.2384018411,0.3347492681,-6.801057988,1,0.9759514658,0.3442679629,0.4474513749,Not Significant,0.4631033902
cysZ,Other,242384E_coliDH5_01344,0.4795878708,24.43853382,0.9692881113,0.3487195152,0.4518019343,-7.084074044,1,0.9736056909,0.3453948314,0.4484327558,Not Significant,0.4616841656
fpr,Other,242384E_coliDH5_02849,0.1056064443,26.73532055,1.024337707,0.3229128015,0.4281378351,-7.029332496,2,0.9735704229,0.3454117933,0.4484327558,Not Significant,0.4616628386
yggS,Other,242384E_coliDH5_02570,0.1709382704,26.84750849,0.9658239526,0.350390907,0.4536205513,-7.08743067,2,0.9731023977,0.3456369413,0.4484726792,Not Significant,0.4613798468
trxB,Other,242384E_coliDH5_00230,0.1407479793,29.63897989,0.889972874,0.388398786,0.4920571111,-7.15826328,12,0.9694934765,0.3473765037,0.4501393639,Not Significant,0.4591995603
yobD,Other,242384E_coliDH5_03740,-0.7045585304,21.73781282,-0.9461943872,0.3599681075,0.4634187634,-7.10625166,1,-0.9693468962,0.3474472872,0.4501393639,Not Significant,0.4591110748
paaX,Other,242384E_coliDH5_03567,0.3904758241,22.87419715,0.983208174,0.3420600462,0.4456079975,-7.070480254,1,0.9692236544,0.3475068084,0.4501393639,Not Significant,0.4590366822
acuI,Other,242384E_coliDH5_03892,-0.08970297928,29.1944695,-0.8614430247,0.4033924037,0.5035856469,-7.183568434,8,-0.966842609,0.348658166,0.4513773226,Not Significant,0.4576001587
ptsI,Other,242384E_coliDH5_01347,-0.08166317621,32.62800825,-0.7733760175,0.4520590612,0.5483176941,-7.256961199,44,-0.9623116536,0.3508564743,0.4537444617,Not Significant,0.4548705051
ybaT,Other,242384E_coliDH5_02766,-0.7414108107,21.90881561,-0.9375852882,0.364225491,0.4670751572,-7.114398831,1,-0.9622633078,0.3508799825,0.4537444617,Not Significant,0.4548414073
nanM,Other,242384E_coliDH5_02510,-0.3135932458,23.25560912,-1.001546911,0.333425112,0.4370521212,-7.0523139,1,-0.9575723734,0.3531661822,0.4564450322,Not Significant,0.4520208894
comR,Other,242384E_coliDH5_03229,-0.7379549541,24.00203876,-0.9322198712,0.3668963982,0.4701559964,-7.119443121,1,-0.9567855457,0.3535506681,0.456611574,Not Significant,0.4515483378
deoB_2,Other,242384E_coliDH5_02430,-0.07924794586,30.28154615,-0.793434627,0.4406603061,0.5370329246,-7.240879012,16,-0.9564987382,0.3536908898,0.456611574,Not Significant,0.4513761264
bcr,Other,242384E_coliDH5_03017,0.7175319325,22.1661594,0.9319411356,0.3670355221,0.4701559964,-7.119704475,1,0.9557286566,0.3540675783,0.4568422277,Not Significant,0.4509138395
gloA,Other,242384E_coliDH5_00565,0.2342465008,27.79785709,1.079929876,0.2982826609,0.4017151772,-6.971419174,1,0.9546142772,0.3546131751,0.4572904387,Not Significant,0.450245133
unknown,Other,242384E_coliDH5_01460,0.2789171789,22.13195606,1.019194375,0.3252640158,0.4302661035,-7.034557847,1,0.9516675883,0.3560586783,0.4588979726,Not Significant,0.4484784246
unknown,Other,242384E_coliDH5_02090,-0.6087212389,22.16745129,-0.9307249199,0.3676429923,0.4706727987,-7.120844041,1,-0.9490366039,0.3573527624,0.4603086672,Not Significant,0.4469028563
thiB,Other,242384E_coliDH5_01192,0.2960481444,21.78258316,1.000346533,0.3339855096,0.4375380866,-7.05351191,1,0.9476018894,0.358059817,0.4609620524,Not Significant,0.4460444146
dnaT,Other,242384E_coliDH5_02453,-0.2275681712,24.57370817,-1.071368878,0.3019825897,0.4057506316,-6.980507401,1,-0.9414358518,0.3611095776,0.4646289991,Not Significant,0.4423609928
yafN,Other,242384E_coliDH5_04189,-0.3311074664,23.75709925,-0.971952563,0.3474377943,0.4506544834,-7.081485149,1,-0.9407927299,0.3614286993,0.4647803843,Not Significant,0.4419773652
xerC,Other,242384E_coliDH5_03345,-0.6004344428,21.59856102,-0.9219936034,0.3720244521,0.4747015548,-7.128986421,1,-0.9399683649,0.3618380397,0.4648449596,Not Significant,0.4414857781
thyA,Other,242384E_coliDH5_01748,-0.1648332032,28.02471656,-0.8946178567,0.3859936968,0.4895478056,-7.154073502,5,-0.9398800699,0.3618819018,0.4648449596,Not Significant,0.441433136
bglA,Other,242384E_coliDH5_02616,0.1855007431,29.49220046,0.8841672836,0.3914190205,0.4937144233,-7.163472516,9,0.9390154626,0.3623116039,0.464985842,Not Significant,0.4409177564
pth,Other,242384E_coliDH5_03758,0.1225106922,27.16570476,0.9585673943,0.3539102998,0.4571506504,-7.094427837,2,0.9387990024,0.3624192377,0.464985842,Not Significant,0.4407887574
rcsF,Other,242384E_coliDH5_01320,0.1931312454,27.88646371,0.9000479469,0.3831949067,0.4870692286,-7.149150891,4,0.9384431294,0.3625962418,0.464985842,Not Significant,0.4405767016
unknown,Other,242384E_coliDH5_00666,0.7008998943,23.8544057,0.913422311,0.376360403,0.4797035633,-7.136913392,1,0.9366423802,0.3634928113,0.4658766199,Not Significant,0.4395041736
bamE,Other,242384E_coliDH5_03467,0.5385933932,27.18887244,0.9224480995,0.3717954989,0.4746719513,-7.128564258,1,0.9357393408,0.363942997,0.4661946108,Not Significant,0.4389666329
rarA,Other,242384E_coliDH5_00234,-0.1406518559,26.54120722,-0.8957272376,0.3854207742,0.4892458386,-7.15306996,4,-0.9351009501,0.3642614806,0.4662707296,Not Significant,0.4385867514
glpC,Other,242384E_coliDH5_00990,-0.3501306623,26.15338175,-0.9570168147,0.3546655251,0.457869819,-7.095916988,1,-0.934810104,0.364406643,0.4662707296,Not Significant,0.4384137146
fliA,Other,242384E_coliDH5_02328,-0.6353760326,22.68473472,-0.9124009862,0.3768793574,0.4800997667,-7.13785356,1,-0.9326018354,0.3655100956,0.4674233872,Not Significant,0.4371006231
trxC,Other,242384E_coliDH5_01507,0.4442987434,24.10960589,0.9298530748,0.3680788849,0.4709694884,-7.121660131,1,0.9316651164,0.3659788587,0.4677635606,Not Significant,0.4365440016
panD,Other,242384E_coliDH5_01254,-0.1674246357,27.68050581,-0.8954894356,0.3855435347,0.4892458386,-7.153285168,3,-0.924464937,0.3695958246,0.472037216,Not Significant,0.4322729438
proQ,Other,242384E_coliDH5_02238,0.1157926314,28.66510369,0.8460963821,0.4116148323,0.5127405066,-7.196873592,9,0.9241952095,0.3697317942,0.472037216,Not Significant,0.4321132017
mltG,Other,242384E_coliDH5_03243,-0.2156597422,24.74945137,-1.064435427,0.3050038572,0.4086201502,-6.987822816,1,-0.922285166,0.3706956259,0.4730059783,Not Significant,0.4309825385
rluF,Other,242384E_coliDH5_04218,-0.09728632854,25.84746827,-0.9752314564,0.3458650659,0.4490212194,-7.078290712,2,-0.9216824642,0.3710001127,0.4731328136,Not Significant,0.4306259585
ppiD,Other,242384E_coliDH5_02722,-0.1361811955,30.12581056,-0.8341995038,0.4180643305,0.5188675542,-7.207039189,21,-0.9184418552,0.3726402057,0.4749618533,Not Significant,0.4287102891
unknown,Other,242384E_coliDH5_03685,0.2740013924,26.75426417,0.8879835536,0.3894319107,0.49309518,-7.160051688,2,0.9143872776,0.3746992049,0.4773225101,Not Significant,0.4263172285
ruvA,Other,242384E_coliDH5_02270,0.2639237485,25.48818135,0.9795971648,0.3437788625,0.4468767827,-7.074022874,1,0.9118652385,0.3759838465,0.4786946655,Not Significant,0.4248308134
aas,Other,242384E_coliDH5_01738,-0.2286721421,24.90470806,-1.016616724,0.3264469951,0.4315835058,-7.037168069,1,-0.9075710514,0.3781780369,0.4812226867,Not Significant,0.4223036969
unknown,Other,242384E_coliDH5_00639,-0.5796686155,26.03995635,-0.8711423484,0.3982523312,0.5001459597,-7.175048397,3,-0.906392692,0.378781655,0.4817250706,Not Significant,0.4216110627
rplF,Other,242384E_coliDH5_01539,-0.1847023569,32.84071318,-0.8437823456,0.4128641591,0.5140192201,-7.198861076,22,-0.9059713936,0.3789976246,0.4817341708,Not Significant,0.421363512
yedI,Other,242384E_coliDH5_02361,0.2923713409,26.23616369,0.9472632152,0.3594419763,0.4631913026,-7.105235603,1,0.9036127819,0.3802082563,0.4830068543,Not Significant,0.4199784566
yebV,Other,242384E_coliDH5_02243,0.2554247369,27.41909754,0.8780659796,0.3946100903,0.4968778496,-7.168914204,2,0.9029411444,0.3805534733,0.4831793411,Not Significant,0.4195843099
lysU,Other,242384E_coliDH5_00826,-0.1340712916,27.69630023,-0.8520381154,0.4084183559,0.5090335748,-7.191747841,5,-0.8981820893,0.3830056616,0.4860253362,Not Significant,0.4167948063
dmsA,Other,242384E_coliDH5_00236,0.8398654677,24.21050831,0.8693828177,0.3991815181,0.5002236623,-7.176600359,1,0.8964636756,0.3838937175,0.4868844454,Not Significant,0.4157889952
alkB,Other,242384E_coliDH5_00959,-0.2841051158,21.93787738,-0.9388393006,0.3636031909,0.4670559918,-7.113216189,1,-0.8926943147,0.3858465322,0.4890460368,Not Significant,0.4135853986
ppa,Other,242384E_coliDH5_00724,0.1540710488,31.58355413,0.829908,0.4204069494,0.5206005541,-7.210674183,11,0.8907576988,0.3868524382,0.4898290751,Not Significant,0.4124546616
unknown,Other,242384E_coliDH5_03481,-0.2732996925,21.77966246,-0.9432214585,0.3614343527,0.4647876542,-7.109072491,1,-0.8901823382,0.3871516276,0.4899390043,Not Significant,0.4121189106
gph,Other,242384E_coliDH5_01619,0.2380425315,27.24838184,0.8663883008,0.4007662104,0.5014871409,-7.179235139,2,0.8896149372,0.3874468301,0.4899911271,Not Significant,0.4117878879
unknown,Other,242384E_coliDH5_01688,0.728456587,24.25493653,0.8650285216,0.4014871848,0.5020221872,-7.180428868,1,0.8892868342,0.3876176016,0.4899911271,Not Significant,0.41159651
btuR,Other,242384E_coliDH5_02118,-0.4191947449,23.89403878,-0.8867366966,0.3900803922,0.4935396904,-7.161170795,1,-0.8877564115,0.3884148249,0.4907300116,Not Significant,0.4107042024
dsbE,Other,242384E_coliDH5_00941,-0.3366085827,22.53024442,-0.8993477589,0.3835550234,0.4872585016,-7.149787133,1,-0.8808314009,0.3920359052,0.4950338442,Not Significant,0.4066741556
dmsD,Other,242384E_coliDH5_00503,0.3781220612,25.38132601,0.8864605632,0.3902241057,0.4935396904,-7.161418446,1,0.8799399208,0.3925036918,0.4953534009,Not Significant,0.4061562541
ompC_1,Other,242384E_coliDH5_00962,-0.08873763791,34.32678606,-0.7427411519,0.4698208709,0.5647318814,-7.280791501,34,-0.8777009115,0.3936802091,0.4964693496,Not Significant,0.4048564174
unknown,Other,242384E_coliDH5_03417,0.4367217729,22.63078379,0.8728806826,0.397335758,0.4993198144,-7.173512365,1,0.8774383301,0.3938183397,0.4964693496,Not Significant,0.404704063
tatD,Other,242384E_coliDH5_03318,0.4572619059,22.72055674,0.8687577584,0.3995119524,0.500365947,-7.177151004,1,0.8761649065,0.394488681,0.497042811,Not Significant,0.4039654535
rlmD,Other,242384E_coliDH5_01790,0.2552446447,22.36816626,0.9376439673,0.3641963552,0.4670751572,-7.114343522,1,0.8746096454,0.3953084136,0.4977379416,Not Significant,0.4030639422
yfdH,Other,242384E_coliDH5_01100,0.1759909111,25.71618637,1.097786511,0.2906735968,0.3928435781,-6.952266086,1,0.8742997445,0.3954718886,0.4977379416,Not Significant,0.4028843821
sbcB,Other,242384E_coliDH5_04107,0.1330931756,25.83553094,0.8770373034,0.3951498178,0.497061412,-7.169828343,2,0.8737012316,0.3957877357,0.497863853,Not Significant,0.4025376674
mscL,Other,242384E_coliDH5_01524,-0.4997157168,27.31255269,-0.8378458251,0.4160806125,0.5171864079,-7.203937336,3,-0.8716047248,0.396895426,0.4989851487,Not Significant,0.401323906
pssA,Other,242384E_coliDH5_01510,0.1736579017,28.50777201,0.8337872124,0.4182890187,0.5188675542,-7.207389146,4,0.8694323144,0.3980453894,0.5001583406,Not Significant,0.4000674022
