Gene,Category,Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,significance,log.sca.pval
prfC,Other,242384E_coliDH5_02439,0.08044802477,28.44999117,0.6961739638,0.4976249915,0.6013728944,-7.341599791,6,0.7529731647,0.4628954598,0.5665251065,Not Significant,0.3345170789
unknown,Other,242384E_coliDH5_02545,0.2521184211,24.29646245,0.782976609,0.4465803759,0.5506472085,-7.275597121,1,0.7518145969,0.4635718139,0.5670520544,Not Significant,0.3338829779
ysdC_1,Other,242384E_coliDH5_02516,0.2881215877,21.64025443,0.7655286434,0.4565684183,0.5605659079,-7.28943815,1,0.7502455293,0.4644887768,0.5678726063,Not Significant,0.3330247752
rne,Other,242384E_coliDH5_03255,0.07576474746,30.79145122,0.6432579832,0.5303698659,0.6316610365,-7.378284957,20,0.74866197,0.4654153339,0.5687040123,Not Significant,0.3321593122
flhA_1,Other,242384E_coliDH5_02288,-0.4103078076,26.39707622,-0.7383987705,0.4723727852,0.5759852091,-7.310388456,1,-0.7470679647,0.4663491439,0.569543396,Not Significant,0.3312888162
dctA,Other,242384E_coliDH5_03132,-0.2384920269,21.3361203,-0.7835845514,0.4462348626,0.550515416,-7.275109696,1,-0.745779339,0.4671048906,0.570164541,Not Significant,0.3305855856
unknown,Other,242384E_coliDH5_04213,-0.2789664135,24.89231411,-0.7584236086,0.4606753045,0.5650068727,-7.294992187,1,-0.7412991571,0.4697382152,0.5730756544,Not Significant,0.3281441067
ptsO,Other,242384E_coliDH5_02042,0.2895020485,21.57957283,0.7514823343,0.4647095838,0.5693494477,-7.30037211,1,0.7383980834,0.4714481917,0.5747792578,Not Significant,0.3265660257
chaA,Other,242384E_coliDH5_02233,-0.7388302731,23.4484858,-0.7149232232,0.4863146593,0.5895702579,-7.327951739,1,-0.7380850723,0.471632915,0.5747792578,Not Significant,0.3263958933
ribC,Other,242384E_coliDH5_00577,0.1292329049,28.06709192,0.7019593,0.494118539,0.5980675882,-7.337424561,5,0.7374848575,0.4719872543,0.5749073894,Not Significant,0.3260697291
rnb,Other,242384E_coliDH5_02098,-0.08837132752,30.01497152,-0.659083874,0.5204507616,0.6234059745,-7.367598655,14,-0.7365393602,0.4725457598,0.5752839408,Not Significant,0.3255561294
kdsA,Other,242384E_coliDH5_03747,-0.08564421726,30.22143317,-0.6596782961,0.5200802741,0.6234059745,-7.367192516,11,-0.7324503704,0.4749657341,0.5779250783,Not Significant,0.323337721
dnaA,Other,242384E_coliDH5_03003,-0.1197667688,27.88476657,-0.7256538952,0.4799113739,0.5836349708,-7.319988882,2,-0.7276635458,0.4778081974,0.5810772332,Not Significant,0.3207464036
lpxL,Other,242384E_coliDH5_03285,0.5525220589,25.08957115,0.7081490666,0.4903832465,0.5938656954,-7.332921795,1,0.7265086071,0.4784955417,0.5816065409,Not Significant,0.3201221043
blc,Other,242384E_coliDH5_00803,0.1323139838,27.38029547,0.7188360075,0.4839738739,0.5876461722,-7.325060965,2,0.7259960606,0.4788007664,0.5816710733,Not Significant,0.3198451631
rsfS,Other,242384E_coliDH5_03508,-0.1768380612,25.66228487,-0.8224339311,0.4245072159,0.5288002954,-7.243245937,1,-0.7252119822,0.4792679164,0.5819321491,Not Significant,0.3194216429
ffh,Other,242384E_coliDH5_03473,0.06568955955,29.59911048,0.6202080079,0.5450053196,0.644452728,-7.393410596,13,0.7232380567,0.4804451829,0.58301402,Not Significant,0.3183561567
tolQ,Other,242384E_coliDH5_00079,0.1342717291,26.24189631,0.7149056551,0.4863251845,0.5895702579,-7.327964685,2,0.7228708914,0.4806643546,0.58301402,Not Significant,0.3181580833
rsmB,Other,242384E_coliDH5_01522,0.1099588643,27.37254606,0.7015412389,0.4943714307,0.5980675882,-7.337727352,3,0.7216740293,0.4813792129,0.5835742743,Not Significant,0.3175126676
clsB,Other,242384E_coliDH5_00131,-0.2782136837,24.43290075,-0.7200973405,0.4832207404,0.5870406783,-7.324125964,1,-0.7077825053,0.4897227528,0.5933773061,Not Significant,0.3100497179
msrB,Other,242384E_coliDH5_03699,0.5929673004,26.71505417,0.6863917539,0.5035872254,0.6082595439,-7.34858611,1,0.7060808233,0.4907506804,0.5943106665,Not Significant,0.3091390896
trxA,Other,242384E_coliDH5_03376,-0.1478741512,31.50916355,-0.6699057118,0.5137294867,0.6175997529,-7.360150767,6,-0.7046019366,0.4916450607,0.5950814035,Not Significant,0.3083483196
ndk,Other,242384E_coliDH5_01443,-0.1154722525,29.33775475,-0.6602478798,0.5197254094,0.6234059745,-7.366803024,7,-0.7021925521,0.4931042347,0.5963588386,Not Significant,0.3070612678
uspA,Other,242384E_coliDH5_04170,0.1926428709,28.77318485,0.6832039781,0.5055391734,0.6099784901,-7.350842805,2,0.7020057822,0.493217453,0.5963588386,Not Significant,0.3069615638
dnaJ,Other,242384E_coliDH5_02397,0.1287391474,28.69155077,0.6591582996,0.5204043658,0.6234059745,-7.367547823,7,0.6980379534,0.4956263349,0.5989575456,Not Significant,0.3048456256
parC,Other,242384E_coliDH5_03948,-0.1090731318,27.92473371,-0.6534729609,0.5239553154,0.6266277411,-7.371415351,7,-0.6964687998,0.4965808776,0.599796903,Not Significant,0.3040100083
mug,Other,242384E_coliDH5_01909,-0.2178670868,27.51847016,-0.667949806,0.5149405506,0.6187332554,-7.361505307,4,-0.6958786013,0.4969401844,0.5999168003,Not Significant,0.3036958832
csrD,Other,242384E_coliDH5_03891,0.4033916835,23.08079311,0.6817175752,0.5064508406,0.610439963,-7.351891701,1,0.6920033728,0.499303167,0.6024541874,Not Significant,0.3016356793
lptF,Other,242384E_coliDH5_00693,-0.1349717018,25.93670998,-0.8867119141,0.3900932888,0.493120667,-7.187466825,1,-0.6907171942,0.5000888846,0.6030868044,Not Significant,0.3009527983
selB,Other,242384E_coliDH5_03198,-0.07114435032,29.48902006,-0.6342188198,0.5360827632,0.6365050846,-7.384278689,6,-0.6876303796,0.5019775408,0.6050481644,Not Significant,0.2993157134
queF,Other,242384E_coliDH5_01781,-0.08056573263,26.8863517,-0.6565649363,0.5220224211,0.6246398991,-7.369315902,4,-0.6866008582,0.5026083724,0.605492175,Not Significant,0.2987702812
fpr,Other,242384E_coliDH5_02849,-0.07441888091,26.73532055,-0.7218315732,0.4821863948,0.586092736,-7.322837927,2,-0.6860568201,0.5029419139,0.6055777638,Not Significant,0.2984821699
unknown,Other,242384E_coliDH5_03964,0.182623774,27.16228601,0.6599692755,0.5198989695,0.6234059745,-7.366993578,3,0.6844660558,0.5039179255,0.6064364394,Not Significant,0.2976401925
rpmA,Other,242384E_coliDH5_02021,0.144761024,30.30574682,0.6483151772,0.527188652,0.6291899742,-7.374896721,7,0.6837887871,0.5043337967,0.6066204739,Not Significant,0.2972819277
gsiC,Other,242384E_coliDH5_00173,0.4122709316,24.91268676,0.6719209748,0.5124833913,0.6164229321,-7.358751234,1,0.6832418075,0.5046698102,0.6067083127,Not Significant,0.2969926744
unknown,Other,242384E_coliDH5_00294,-0.2548863052,25.207903,-0.6993416663,0.4957032506,0.5993644649,-7.339317679,1,-0.6828014412,0.5049404248,0.6067174792,Not Significant,0.2967598589
rpmB,Other,242384E_coliDH5_02936,-0.1390690365,30.94190409,-0.6360490366,0.5349232669,0.6357897871,-7.383071564,13,-0.6785793456,0.5075392603,0.6095226827,Not Significant,0.2945303576
rhlE,Other,242384E_coliDH5_00139,-0.1157974397,26.69780837,-0.6445361608,0.5295648117,0.6313726204,-7.377430961,4,-0.672442495,0.5113304343,0.613528872,Not Significant,0.2912983573
fur,Other,242384E_coliDH5_00024,-0.2171535714,28.75834398,-0.651892011,0.5249451893,0.6274862962,-7.372485211,2,-0.6723187766,0.5114070312,0.613528872,Not Significant,0.2912333053
uvrC,Other,242384E_coliDH5_02319,-0.1385414371,25.22026555,-0.8267370702,0.4221433595,0.5267088861,-7.239630265,1,-0.6703264722,0.5126414188,0.6146901004,Not Significant,0.290186308
murI,Other,242384E_coliDH5_02891,0.1472273104,26.39654188,0.796746422,0.4387960123,0.5430806869,-7.264472151,1,0.6698415023,0.5129421538,0.6147311942,Not Significant,0.2899316089
hemX,Other,242384E_coliDH5_03353,-0.08792829839,28.57995205,-0.618113879,0.5463459302,0.6453763753,-7.394758915,8,-0.6690397387,0.5134395579,0.6149001598,Not Significant,0.2895106742
unknown,Other,242384E_coliDH5_01398,-0.1869278515,26.45827665,-0.6505295008,0.5257991437,0.6278564309,-7.373405292,2,-0.6687550931,0.5136162149,0.6149001598,Not Significant,0.289361274
cedA,Other,242384E_coliDH5_00646,-0.171997291,24.52407159,-0.7426452415,0.4698771438,0.5735484502,-7.307155322,1,-0.6680240805,0.5140700561,0.615124284,Not Significant,0.2889776925
gltK,Other,242384E_coliDH5_03492,-0.3579993512,21.83609897,-0.6570491668,0.5217200815,0.6246020903,-7.368986265,1,-0.6640219987,0.5165587688,0.6175492805,Not Significant,0.2868802617
hslR,Other,242384E_coliDH5_01634,0.2525457998,23.3516389,0.6782684475,0.508570011,0.6123543922,-7.354317373,1,0.6639043422,0.5166320378,0.6175492805,Not Significant,0.2868186655
selD,Other,242384E_coliDH5_00679,0.1249222786,28.29091315,0.6297216934,0.5389377764,0.6382594713,-7.387230823,5,0.660756943,0.5185942392,0.6195737493,Not Significant,0.2851723119
ubiH,Other,242384E_coliDH5_02610,0.1893998689,25.99691025,0.7088276558,0.4899747698,0.5936826649,-7.332425913,1,0.658715995,0.5198689014,0.6207063046,Not Significant,0.2841061613
unknown,Other,242384E_coliDH5_02990,-0.108927285,26.0911236,-1.017970017,0.3258255329,0.4259370314,-7.062054288,1,-0.6583777612,0.5200803151,0.6207063046,Not Significant,0.2839295839
acpP,Other,242384E_coliDH5_03246,-0.2249169269,31.08424652,-0.6291397853,0.5393078193,0.6383700047,-7.387611365,4,-0.6553778407,0.5219575542,0.6226246523,Not Significant,0.2823648126
levE,Other,242384E_coliDH5_01969,-0.1672187222,22.12916163,-0.7289504337,0.4779545196,0.5815617493,-7.317520529,1,-0.6541057263,0.5227547527,0.6232533409,Not Significant,0.28170201
hemF,Other,242384E_coliDH5_01367,0.3197564514,23.76428896,0.6506529592,0.5257217336,0.6278564309,-7.373321997,1,0.6532422613,0.523296254,0.6235766828,Not Significant,0.2812523741
brnQ,Other,242384E_coliDH5_02682,-0.5281802003,23.08309695,-0.6351465523,0.535494842,0.6361414008,-7.38366721,1,-0.6527498342,0.5236052096,0.6236227252,Not Significant,0.2809960411
rplM,Other,242384E_coliDH5_03871,-0.07359523046,31.57618863,-0.5843112256,0.5682336286,0.6667929711,-7.415923728,11,-0.6515686532,0.5243467186,0.6241836325,Not Significant,0.2803814455
argT,Other,242384E_coliDH5_01060,-0.1544554321,28.54992563,-0.6187678472,0.545927081,0.6452119754,-7.394338317,6,-0.6493652148,0.5257315504,0.6255093794,Not Significant,0.2792359592
gyrA,Other,242384E_coliDH5_00978,0.05349115324,30.69704931,0.5248916544,0.60780545,0.6997041783,-7.450370775,25,0.6467299787,0.5273904607,0.627159687,Not Significant,0.2778677299
mlaA,Other,242384E_coliDH5_01096,-0.1102686632,27.63899842,-0.6241319304,0.5424982058,0.641817108,-7.390872531,3,-0.6436772127,0.529315879,0.6288633471,Not Significant,0.2762850774
yciH,Other,242384E_coliDH5_02103,0.3845386247,24.52179764,0.6332355015,0.5367063035,0.6365050846,-7.384925882,1,0.6435942189,0.5293682792,0.6288633471,Not Significant,0.2762420861
murJ,Other,242384E_coliDH5_03270,0.3580824471,22.61046012,0.632922935,0.5369045924,0.6365050846,-7.385131406,1,0.6409853439,0.5310169345,0.6304972043,Not Significant,0.2748916287
ssuE,Other,242384E_coliDH5_00279,-0.3272672273,21.69818661,-0.6336271693,0.5364578912,0.6365050846,-7.384668211,1,-0.6382722044,0.5327345155,0.6322111766,Not Significant,0.2734891646
cobT,Other,242384E_coliDH5_02394,-0.2143160639,24.0743245,-0.6608505239,0.5193500981,0.6234059745,-7.366390581,1,-0.6352214689,0.5346695048,0.6341812583,Not Significant,0.2719145855
yaaA,Other,242384E_coliDH5_02405,0.09300808245,28.8117189,0.6390647624,0.5330157801,0.6341760725,-7.381075371,2,0.6342997223,0.5352549076,0.6345493689,Not Significant,0.2714393421
tatC,Other,242384E_coliDH5_03319,0.240273339,23.94260997,0.6435987091,0.5301551939,0.6316610365,-7.378057462,1,0.6301625165,0.5378868277,0.6373420193,Not Significant,0.269309091
entD,Metal homeostasis,242384E_coliDH5_03564,-0.2414718659,21.36334998,-0.6377907743,0.5338211288,0.6348068785,-7.381919746,1,-0.6254780228,0.5408755216,0.6405543266,Not Significant,0.266902673
hemN_1,Other,242384E_coliDH5_02566,-0.1483237106,25.12379883,-0.7150337756,0.4862484293,0.5895702579,-7.327870264,1,-0.6239761148,0.5418356652,0.6413621753,Not Significant,0.2661324118
tam,Other,242384E_coliDH5_00431,-0.1277560243,26.56136175,-0.6127028987,0.5498182832,0.6481506282,-7.398222803,2,-0.6228783489,0.5425380396,0.6418642345,Not Significant,0.2655698063
mnaT,Other,242384E_coliDH5_03850,-0.3259619365,24.53350084,-0.6163676362,0.5474652169,0.6463675821,-7.395879942,1,-0.62180414,0.5432258249,0.6423485279,Not Significant,0.2650195919
ghrA,Other,242384E_coliDH5_03305,0.1202683333,27.40864942,0.6109645956,0.5509363488,0.6488282943,-7.399329466,2,0.6193522536,0.5447974859,0.6438769467,Not Significant,0.2637649053
ligA,Other,242384E_coliDH5_01342,0.06294913999,26.96651314,0.5656059341,0.5805428535,0.6771043292,-7.427148363,6,0.6136510583,0.5484615441,0.6478754645,Not Significant,0.260853818
lolE,Other,242384E_coliDH5_03222,-0.1212274073,25.95849396,-0.7767244054,0.4501434941,0.5541521029,-7.280589756,1,-0.611652665,0.5497490406,0.6490639901,Not Significant,0.2598355199
proY,Other,242384E_coliDH5_02683,-0.2117093978,23.12107009,-0.6321019437,0.5374256152,0.6367955286,-7.385670782,1,-0.6104088992,0.5505511833,0.6496785575,Not Significant,0.2592022996
nupC,Other,242384E_coliDH5_01142,0.5621375932,26.13623024,0.59066865,0.5640817669,0.6632704568,-7.412029547,1,0.6088905417,0.5515312774,0.6505023809,Not Significant,0.2584298536
gltC_2,Other,242384E_coliDH5_03383,0.1823780959,22.31390194,0.6428481762,0.5306281269,0.6316610365,-7.378558425,1,0.6043816523,0.5544473015,0.653607524,Not Significant,0.2561397259
rpmJ,Other,242384E_coliDH5_01533,-0.9157574134,27.07102213,-0.5782907328,0.5721803464,0.6704012489,-7.419574507,2,-0.6018429129,0.5560928206,0.6552125318,Not Significant,0.2548527118
pheP,Other,242384E_coliDH5_04133,0.235507972,22.09642639,0.610934642,0.5509556257,0.6488282943,-7.39934851,1,0.600339503,0.5570685116,0.6560270833,Not Significant,0.2540913894
gpsA,Other,242384E_coliDH5_02907,-0.09878840478,28.21582496,-0.5701552261,0.5775364155,0.6742796107,-7.42445051,5,-0.599715418,0.557473803,0.6561694202,Not Significant,0.2537755363
queD,Other,242384E_coliDH5_01810,0.1702767729,25.73245533,0.6445582544,0.5295509022,0.6313726204,-7.377416185,1,0.5975921596,0.5588538651,0.6574583717,Not Significant,0.2527017411
udk,Other,242384E_coliDH5_03651,0.09160512569,26.84883223,0.5750722537,0.5742961241,0.672197442,-7.421511378,3,0.5917998306,0.5626279918,0.6615610485,Not Significant,0.2497786647
dgt,Other,242384E_coliDH5_01283,-0.137691305,24.766224,-0.6749143393,0.5106357377,0.6145209425,-7.356665166,1,-0.5860234246,0.5664051865,0.6651809093,Not Significant,0.2468727785
rpoZ,Other,242384E_coliDH5_02948,0.1736209075,29.49769828,0.5607814854,0.5837399923,0.6793002342,-7.429986823,5,0.5857235896,0.5666016138,0.6651809093,Not Significant,0.2467221928
unknown,Other,242384E_coliDH5_01127,0.289912585,21.4317322,0.5828850402,0.5691672543,0.6675489861,-7.416791813,1,0.5856923529,0.5666220796,0.6651809093,Not Significant,0.2467065063
yecN,Other,242384E_coliDH5_02278,-0.3900947653,22.45688345,-0.5731359678,0.5755709849,0.6730067219,-7.422671659,1,-0.5853294944,0.5668598473,0.6651809093,Not Significant,0.2465243046
gltX,Other,242384E_coliDH5_01330,0.08194498283,29.81490913,0.5317986082,0.6031360377,0.6963507617,-7.446548424,15,0.58479383,0.5672109445,0.6652545242,Not Significant,0.2462553979
comR,Other,242384E_coliDH5_03229,0.4465656987,24.00203876,0.5641230753,0.5815245682,0.6779066088,-7.428023275,1,0.5789887355,0.5710231892,0.6693854154,Not Significant,0.2433462547
uraA,Other,242384E_coliDH5_01421,0.2621478335,21.51362578,0.5772749485,0.5728476632,0.6708424158,-7.420186917,1,0.5761234983,0.5729097471,0.6709339517,Not Significant,0.2419137889
lplA,Other,242384E_coliDH5_02427,-0.2024780395,25.76814098,-0.5953080827,0.5610621362,0.6600562714,-7.409162397,1,-0.5760990967,0.5729258279,0.6709339517,Not Significant,0.241901599
yfeY,Other,242384E_coliDH5_01363,-0.2243929824,25.6237127,-0.5859820897,0.5671408631,0.6658493492,-7.414904143,1,-0.5753993808,0.5733870426,0.6711333878,Not Significant,0.2415521254
ymgD,Other,242384E_coliDH5_03791,-0.3822605686,22.48124623,-0.5605436186,0.5838978606,0.6793002342,-7.43012617,1,-0.5725109551,0.5752929847,0.6726224115,Not Significant,0.2401109219
yjiA,Other,242384E_coliDH5_02463,-0.08754085368,27.02418179,-0.5564516725,0.5866170656,0.681776106,-7.432514463,3,-0.5724709234,0.5753194229,0.6726224115,Not Significant,0.2400909638
dppA,Other,242384E_coliDH5_03149,-0.1010009228,32.00227438,-0.5268541093,0.6064769235,0.6985696681,-7.449289625,25,-0.5721462505,0.575533871,0.6726224115,Not Significant,0.2399291124
rpsO,Other,242384E_coliDH5_02001,0.1609713826,31.03445005,0.544209461,0.594791001,0.6898857915,-7.439559646,7,0.5707801704,0.5764366287,0.6733363556,Not Significant,0.2392484305
ypjD,Other,242384E_coliDH5_03472,0.4321732762,23.61742496,0.5530825945,0.5888607829,0.6840391874,-7.434468279,1,0.5674462491,0.5786428924,0.6755714336,Not Significant,0.237589377
prmB,Other,242384E_coliDH5_01080,-0.07030839927,28.71352419,-0.5420634081,0.5962298155,0.6909359131,-7.440779188,4,-0.5665991164,0.5792041882,0.6758847052,Not Significant,0.2371683065
unknown,Other,242384E_coliDH5_04167,-0.1525005675,22.62082686,-0.6153046109,0.5481471984,0.6468417323,-7.396560895,1,-0.5625970576,0.5818596822,0.6784838677,Not Significant,0.2351817346
galF,Other,242384E_coliDH5_03675,0.1557805433,29.37302909,0.5368747585,0.5997157794,0.6938537126,-7.443708653,6,0.5622568477,0.5820857108,0.6784838677,Not Significant,0.2350130617
deaD,Other,242384E_coliDH5_01998,0.0836155246,28.43225162,0.5214149003,0.6101626432,0.7013678215,-7.452276651,9,0.5619135261,0.5823138526,0.6784838677,Not Significant,0.2348428784
hdfR_2,Other,242384E_coliDH5_03393,0.2564827318,24.6682381,0.5622722841,0.5827510763,0.6786505467,-7.429112194,1,0.5613543098,0.5826855577,0.6785742461,Not Significant,0.2345657461
yqiC,Other,242384E_coliDH5_03970,0.2773262087,27.07897871,0.5351736995,0.6008608504,0.6944819549,-7.444663169,3,0.5565852307,0.5858604549,0.6819273812,Not Significant,0.2322058155
gph,Other,242384E_coliDH5_01619,0.148583615,27.24838184,0.5407903577,0.5970841586,0.6915025873,-7.441500443,2,0.555288177,0.5867254629,0.6825898351,Not Significant,0.2315650637
aphA,Other,242384E_coliDH5_00903,0.1881026732,23.97309206,0.5713308007,0.5767608509,0.67371508,-7.423750006,1,0.5503834607,0.5900023046,0.6860561073,Not Significant,0.2291462919
fadR,Other,242384E_coliDH5_03776,0.1099970189,26.16118824,0.5311290915,0.6035878771,0.6963507617,-7.44692104,3,0.5491717578,0.5908132711,0.6863605396,Not Significant,0.228549758
yibL,Other,242384E_coliDH5_02901,0.1270543376,26.59014398,0.5267946695,0.6065171414,0.6985696681,-7.449322428,4,0.549103251,0.5908591381,0.6863605396,Not Significant,0.2285160434
ybhG,Other,242384E_coliDH5_00137,-0.1359343962,26.8494363,-0.6144413483,0.5487013649,0.6471646467,-7.397113066,1,-0.5460997412,0.5928718308,0.6883236208,Not Significant,0.2270391838
pssA,Other,242384E_coliDH5_01510,0.1089948059,28.50777201,0.5233189766,0.6088711468,0.7002321713,-7.451234389,4,0.5456913014,0.5931457989,0.6883236208,Not Significant,0.2268385412
rplE,Other,242384E_coliDH5_01542,-0.06317615327,32.29205782,-0.4757665568,0.6415206332,0.7290581777,-7.476166078,26,-0.5437877502,0.59442348,0.6892074413,Not Significant,0.2259040441
ugpB,Other,242384E_coliDH5_01685,-0.07662811517,26.99472113,-0.5500269155,0.5908995786,0.6860620674,-7.43623052,2,-0.5436665139,0.5945049017,0.6892074413,Not Significant,0.2258445603
glcR,Other,242384E_coliDH5_01840,-0.7731464578,24.26767416,-0.5205273854,0.6107650873,0.7017106855,-7.452761214,1,-0.53973207,0.5971502982,0.6919265384,Not Significant,0.2239163465
tusE,Other,242384E_coliDH5_00311,-0.1854758943,24.36508513,-0.5583509554,0.5853541329,0.680651202,-7.431408015,1,-0.5385650347,0.597936108,0.6924892576,Not Significant,0.2233452198
recD,Other,242384E_coliDH5_01756,-0.273323679,23.80192168,-0.5309850648,0.603685099,0.6963507617,-7.447001139,1,-0.534761225,0.6005009412,0.6951107232,Not Significant,0.2214863075
glrK,Other,242384E_coliDH5_01481,-0.1999112055,21.21066469,-0.5467690541,0.5930772334,0.688244053,-7.43809906,1,-0.5340408767,0.6009872737,0.6953247946,Not Significant,0.2211347244
nlpD_1,Other,242384E_coliDH5_01833,0.0544605948,28.48687659,0.4894364168,0.6320517333,0.721853143,-7.46923375,6,0.5310207813,0.6030283745,0.6972653386,Not Significant,0.2196622524
atpD,Other,242384E_coliDH5_03996,0.05237369468,32.20709903,0.4492697489,0.6600587905,0.7446237798,-7.489061077,27,0.5306650552,0.6032690142,0.6972653386,Not Significant,0.2194889808
unknown,Other,242384E_coliDH5_04209,-0.2196498381,21.21944035,-0.5352661214,0.6007986083,0.6944819549,-7.444611383,1,-0.5293925908,0.6041301932,0.6979110444,Not Significant,0.2188694586
dnaN,Other,242384E_coliDH5_03002,0.07647837373,28.67190241,0.4963176484,0.627310281,0.7171480764,-7.46567229,6,0.5277491362,0.6052433493,0.6986336016,Not Significant,0.2180699741
appA,Other,242384E_coliDH5_00323,0.19941552,26.73777345,0.5394432473,0.5979888756,0.6922028781,-7.442261886,1,0.5275750499,0.6053613219,0.6986336016,Not Significant,0.2179853307
pdeB,Other,242384E_coliDH5_02737,-0.152364473,24.24867887,-0.5635785294,0.5818852964,0.6779845347,-7.428344016,1,-0.5249735533,0.6071256202,0.6999193977,Not Significant,0.2167214399
rplQ,Other,242384E_coliDH5_01528,-0.07826619896,32.46017277,-0.4816984363,0.6374036337,0.7265267702,-7.473181207,13,-0.5246472822,0.6073470709,0.6999193977,Not Significant,0.2165630586
cysN,Other,242384E_coliDH5_01824,-0.08639944645,29.94909527,-0.4862755524,0.6342353553,0.7236305464,-7.470853584,12,-0.5245904869,0.6073856238,0.6999193977,Not Significant,0.2165354916
alaA,Other,242384E_coliDH5_01040,-0.1003726162,26.38450912,-0.6825272718,0.5059541041,0.61016002,-7.351320595,1,-0.5235064117,0.6081217283,0.7002303001,Not Significant,0.2160094789
nudF,Other,242384E_coliDH5_03962,-0.1402242885,25.75236012,-0.5743131815,0.5747957245,0.6724410428,-7.421966682,1,-0.5232992102,0.6082624713,0.7002303001,Not Significant,0.2159089779
ydhF,Other,242384E_coliDH5_00561,0.09493788068,28.20606829,0.503841719,0.6221453626,0.7119490831,-7.461723186,3,0.5202124514,0.6103610613,0.7020729831,Not Significant,0.2144131805
hemC,Other,242384E_coliDH5_03351,-0.05794516487,27.46759686,-0.5109924771,0.6172557535,0.7070551258,-7.457916915,3,-0.5200497377,0.6104717833,0.7020729831,Not Significant,0.2143344048
fldB,Other,242384E_coliDH5_02622,-0.2450593926,23.95772528,-0.5174892296,0.6128295963,0.7037321447,-7.454413963,1,-0.5181515763,0.6117641518,0.7027596367,Not Significant,0.2134159755
grpE,Other,242384E_coliDH5_03470,0.1284469945,30.41099837,0.4920383358,0.6302569142,0.7201598322,-7.467892745,8,0.5180740294,0.6118169781,0.7027596367,Not Significant,0.2133784754
norR_2,Other,242384E_coliDH5_01867,-0.1847838625,22.44114716,-0.5338404705,0.6017590813,0.695171858,-7.445409251,1,-0.5178307642,0.6119827092,0.7027596367,Not Significant,0.2132608481
secD,Other,242384E_coliDH5_02689,-0.04978072543,29.17242056,-0.4496471454,0.6597930792,0.7446237798,-7.488882448,12,-0.5159014789,0.6132978612,0.7036872626,Not Significant,0.2123285498
fumC,Other,242384E_coliDH5_00523,-0.07110356862,28.50678944,-0.4839881419,0.635817776,0.7250774144,-7.472019473,6,-0.5157509121,0.6134005571,0.7036872626,Not Significant,0.212255834
rlmJ,Other,242384E_coliDH5_04174,-0.07387371397,26.70438589,-0.5087561392,0.6187829302,0.7084527146,-7.459112851,2,-0.5048569119,0.6208529937,0.7118826324,Not Significant,0.2070112204
msrP,Other,242384E_coliDH5_02374,-0.1181825193,28.32656216,-0.5815557513,0.5700381795,0.6682307317,-7.417599099,1,-0.5043590648,0.6211945983,0.7119204859,Not Significant,0.2067723294
srmB_2,Other,242384E_coliDH5_01501,-0.0467572623,28.30631014,-0.4597976293,0.6526644408,0.7388110231,-7.48402337,6,-0.5031457792,0.6220274871,0.7125210589,Not Significant,0.2061904236
pdxJ,Other,242384E_coliDH5_01489,0.07409663202,28.77329274,0.4764873368,0.6410197216,0.7288479535,-7.475805299,5,0.5024433344,0.6225099407,0.712719818,Not Significant,0.205853709
syd,Other,242384E_coliDH5_01782,-0.1595260774,24.0123443,-0.5234812413,0.6087611484,0.7002321713,-7.451145399,1,-0.4983273245,0.6253404831,0.715605404,Not Significant,0.2038834552
fimC,Other,242384E_coliDH5_02502,0.05861712406,28.44321946,0.4679681595,0.6469517241,0.7341454144,-7.480035657,5,0.4969314263,0.626301815,0.7163501671,Not Significant,0.2032163298
unknown,Other,242384E_coliDH5_03348,-0.1718614519,21.27644328,-0.5130362524,0.6158616797,0.7061594906,-7.456819538,1,-0.4954417508,0.627328501,0.7171689058,Not Significant,0.202504981
greB,Other,242384E_coliDH5_01640,0.1959030749,24.35959541,0.4999875727,0.6247884972,0.7146192678,-7.463753247,1,0.4921785723,0.6295802626,0.7193866597,Not Significant,0.2009488956
hslJ,Other,242384E_coliDH5_03587,-0.1286223479,25.42506946,-0.4766955142,0.6408750809,0.7288479535,-7.475700999,2,-0.4892279001,0.6316196474,0.7210415345,Not Significant,0.1995443692
yedP,Other,242384E_coliDH5_02358,-0.0681269458,27.70553843,-0.4766783244,0.6408870237,0.7288479535,-7.475709613,3,-0.4891787599,0.6316536373,0.7210415345,Not Significant,0.1995209987
ispD,Other,242384E_coliDH5_01828,0.1381875377,26.15202577,0.5272560624,0.6062049903,0.6985696681,-7.449067703,1,0.4880297523,0.6324486414,0.7215919958,Not Significant,0.1989747361
argR,Other,242384E_coliDH5_03877,0.1488715702,26.67582065,0.5170269033,0.6131440592,0.7037429575,-7.45466465,1,0.4874045781,0.6328813991,0.7217288125,Not Significant,0.1986776684
sbmC_2,Other,242384E_coliDH5_04105,0.2202803855,24.69041129,0.4870104631,0.6337273403,0.7234086957,-7.470477873,1,0.4858816683,0.6339361656,0.7225744734,Not Significant,0.1979544713
lpxB,Other,242384E_coliDH5_01305,-0.1532315383,25.46661113,-0.5112385781,0.617087805,0.7070551258,-7.457784998,1,-0.485331633,0.6343173212,0.7226518815,Not Significant,0.1976934292
