Gene,Category,Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,significance,log.sca.pval
hycI,Other,242384E_coliDH5_01859,2.299685782,23.14530464,3.60947141,0.002811100705,0.009621972294,-2.671473101,1,3.676450151,0.002179812426,0.007528184532,Significant,2.661580876
cysG,Other,242384E_coliDH5_01603,-0.4956462178,27.23095713,-3.730471922,0.002209755568,0.00783088494,-2.429330182,2,-3.669355816,0.002212034493,0.0076280472,Not Significant,2.655208105
yqjC,Other,242384E_coliDH5_01938,2.466932061,23.2261278,3.587046463,0.002939525586,0.009987460276,-2.716325955,1,3.664786368,0.002233041764,0.007688996043,Significant,2.651103154
cra,Other,242384E_coliDH5_01204,0.6365904051,25.95810164,3.639128374,0.002649909794,0.009136016985,-2.612140382,2,3.663798519,0.00223760953,0.007693241706,Not Significant,2.650215697
pfkB,Other,242384E_coliDH5_00638,-0.4811323948,29.07852279,-3.401162497,0.004259130994,0.01347848451,-3.087490174,7,-3.659459334,0.002257785204,0.007742947416,Not Significant,2.646317377
azoR_2,Other,242384E_coliDH5_03813,-0.6597011277,27.79625266,-3.625656223,0.00272194335,0.009358455005,-2.639095098,2,-3.659246564,0.002258779199,0.007742947416,Not Significant,2.64612622
fklB,Other,242384E_coliDH5_00745,0.3776478157,29.41282227,3.365149874,0.004576674135,0.01417233185,-3.15921186,6,3.648421858,0.002309933375,0.007906552367,Not Significant,2.636400546
mhpE,Other,242384E_coliDH5_04258,1.522606929,25.18282648,3.680074835,0.002442578821,0.008576909193,-2.530200732,1,3.642594235,0.00233795325,0.007979134238,Significant,2.631164177
ymgD,Other,242384E_coliDH5_03791,2.432114227,22.48124623,3.566431439,0.003062800741,0.01033023583,-2.757548446,1,3.642573034,0.002338055806,0.007979134238,Significant,2.631145127
pgl,Other,242384E_coliDH5_00109,-0.3380736499,30.15223589,-3.389296267,0.004361245388,0.01372632075,-3.111131021,5,-3.641545246,0.002343033049,0.007984309075,Not Significant,2.630221586
lpxL,Other,242384E_coliDH5_03285,2.767692118,25.08957115,3.547258537,0.003182125663,0.01063737807,-2.795877091,1,3.639225101,0.002354307921,0.008010897308,Significant,2.628136736
avtA,Other,242384E_coliDH5_03179,0.7290147835,28.10127951,3.514218398,0.003398848665,0.01113798845,-2.861901388,3,3.63368144,0.002381468796,0.008091382199,Not Significant,2.623155105
yciK,Other,242384E_coliDH5_02117,-0.4368445014,27.62804241,-3.330170088,0.004907791379,0.01492155094,-3.228799008,8,-3.630426601,0.002397562098,0.008134082001,Not Significant,2.620230136
nrfB,Other,242384E_coliDH5_00887,1.229964755,21.86541504,3.768275408,0.002049966303,0.00742348296,-2.353662916,1,3.625564162,0.002421807715,0.008204273714,Significant,2.615860342
lsrB,Other,242384E_coliDH5_00428,1.113882313,22.92767849,3.836707508,0.001789883257,0.006672449998,-2.216710142,1,3.622231963,0.002438565089,0.008248929122,Significant,2.612865648
ycfP,Other,242384E_coliDH5_03232,0.6541551999,29.06995753,3.414931087,0.004143646144,0.0131853678,-3.060049483,7,3.618827272,0.00245580726,0.008287002182,Not Significant,2.609805721
prs,Other,242384E_coliDH5_03755,0.6385955201,30.81399149,3.375322167,0.004484649365,0.01401908684,-3.138960851,11,3.618591744,0.002457004548,0.008287002182,Not Significant,2.60959404
sbcC,Other,242384E_coliDH5_02678,2.347402005,23.21596065,3.545781326,0.003191511329,0.01063737807,-2.798829752,1,3.617318566,0.002463486786,0.008296735789,Significant,2.608449763
yqfB,Other,242384E_coliDH5_02617,1.146561397,26.48831999,3.802555431,0.001915208835,0.007035647743,-2.285053226,1,3.613485885,0.002483104247,0.008350614429,Significant,2.605005047
yejM,Other,242384E_coliDH5_03011,-0.5008406321,26.44183006,-3.659876416,0.002542720037,0.008849754885,-2.570623086,2,-3.61106529,0.002495574691,0.008380335971,Not Significant,2.602829427
cusC_2,Other,242384E_coliDH5_04137,2.190654507,22.86643445,3.530492929,0.003290301035,0.01085940556,-2.829384354,1,3.591817203,0.002597000223,0.00869561613,Significant,2.585528013
ihfA,Other,242384E_coliDH5_00627,-0.6748122725,31.01118212,-3.349115086,0.004725588834,0.01451655585,-3.191120711,12,-3.58379592,0.002640478661,0.008828383,Not Significant,2.578317338
bcsB,Other,242384E_coliDH5_03136,-1.380754899,24.50327831,-3.653755553,0.002573878327,0.008929229022,-2.582871657,1,-3.582462574,0.002647776341,0.008839971082,Significant,2.577118703
artI,Other,242384E_coliDH5_00205,0.7724784787,29.84850661,3.379471683,0.004447644615,0.01394119039,-3.130698181,8,3.570640588,0.002713371469,0.009034346565,Not Significant,2.566490746
ybgI,Other,242384E_coliDH5_00051,-0.5406623035,29.49276465,-3.363745418,0.004589527392,0.0141930827,-3.162007347,6,-3.570559241,0.002713828422,0.009034346565,Not Significant,2.566417613
ahr,Other,242384E_coliDH5_00685,0.556823624,28.75404628,3.347738449,0.00473859747,0.0145178544,-3.193859411,7,3.568607497,0.002724815275,0.009057851353,Not Significant,2.564662935
sbmC_2,Other,242384E_coliDH5_04105,1.61587181,24.69041129,3.5724764,0.00302612211,0.01022146956,-2.745461851,1,3.5641961,0.002749812664,0.009127795419,Significant,2.560696892
rsxG,Other,242384E_coliDH5_00544,-0.6850859736,25.05441171,-4.622139045,0.0003873848421,0.001823871083,-0.65853457,1,-3.557921063,0.002785766931,0.009233856767,Not Significant,2.555055221
yceB,Other,242384E_coliDH5_03276,0.8069664289,26.12691156,4.161794522,0.0009436332112,0.003866717262,-1.567670375,1,3.55616207,0.002795929751,0.009252302962,Not Significant,2.553473745
purE,Other,242384E_coliDH5_04034,0.6569722331,28.7047179,3.370251923,0.004530283899,0.01409606189,-3.149055493,6,3.555114464,0.002802000079,0.009252302962,Not Significant,2.552531857
ytfE,Other,242384E_coliDH5_00743,2.915739817,26.1643433,3.457793233,0.003803865285,0.01225630896,-2.974563213,1,3.554879467,0.002803363576,0.009252302962,Significant,2.552320574
unknown,Other,242384E_coliDH5_00132,-0.8172929009,25.10080893,-4.131052177,0.001002169158,0.004037244341,-1.628872508,1,-3.552851932,0.002815155354,0.009277947718,Not Significant,2.550497634
leuS,Other,242384E_coliDH5_03503,0.3517432611,31.26617585,2.993283348,0.009608016007,0.0260493701,-3.893329211,31,3.544190199,0.002866092552,0.009432347384,Not Significant,2.54270979
manA,Other,242384E_coliDH5_00525,0.4728975419,28.43252918,3.319439634,0.0050140906,0.0151804554,-3.250129059,6,3.542629862,0.002875366101,0.009449386887,Not Significant,2.541306852
mglB,Other,242384E_coliDH5_03050,1.287088737,26.63592681,3.639659376,0.002647110378,0.009136016985,-2.611077909,1,3.540313073,0.002889190931,0.009481313626,Significant,2.539223757
unknown,Other,242384E_coliDH5_03885,1.635484681,24.342243,3.533467962,0.003270838751,0.01081063754,-2.823439185,1,3.531789472,0.002940628655,0.009636406687,Significant,2.531559815
ygiW_2,Other,242384E_coliDH5_03953,1.812904929,27.64312033,3.402364295,0.004248923563,0.01346465201,-3.085095413,2,3.52924381,0.002956168141,0.009673588512,Significant,2.529270868
unknown,Other,242384E_coliDH5_03160,1.245494153,21.89837543,3.638488671,0.002653286251,0.009136016985,-2.613420347,1,3.524141132,0.0029875644,0.00976248027,Significant,2.524682724
rlmE,Other,242384E_coliDH5_02015,-0.7766635952,26.2610585,-3.452676631,0.003842908995,0.01236484108,-2.984772661,2,-3.52159231,0.003003371812,0.009800252859,Not Significant,2.5223909
cpdA,Other,242384E_coliDH5_03960,1.468260722,22.1380208,3.546403331,0.00318755594,0.01063737807,-2.797586492,1,3.510504796,0.003073114704,0.009999542485,Significant,2.512421229
pabB,Other,242384E_coliDH5_03732,1.27860154,23.36087788,3.6010149,0.002858851615,0.009742054176,-2.688388495,1,3.504525561,0.003111395575,0.01010984449,Significant,2.50704477
gpmI,Other,242384E_coliDH5_02911,0.3699246813,31.13291862,3.082505808,0.008044725969,0.02285613647,-3.718555029,13,3.497560465,0.003156590081,0.01024226908,Not Significant,2.500781812
lpxM,Other,242384E_coliDH5_02264,-0.7926836829,26.50745843,-4.090792335,0.001084484948,0.004328558436,-1.709091013,1,-3.494750111,0.003175011028,0.01028757085,Not Significant,2.498254762
tamA,Other,242384E_coliDH5_00729,-0.648480818,25.77151239,-4.687691088,0.0003418871177,0.001636376723,-0.5304537184,1,-3.493110427,0.003185808234,0.01030807797,Not Significant,2.49678037
unknown,Other,242384E_coliDH5_04162,0.5553414457,26.528256,3.491573624,0.00355590634,0.01158128671,-2.907130594,2,3.491549315,0.003196122165,0.01032696616,Not Significant,2.495376629
gsk,Other,242384E_coliDH5_02757,1.111727632,25.68681769,3.657351817,0.002555525072,0.008878910151,-2.575675162,1,3.480163684,0.00327236107,0.01055851327,Significant,2.485138783
yaeQ,Other,242384E_coliDH5_01314,1.559395405,23.08030153,3.4894411,0.003571067879,0.01160345577,-2.911388951,1,3.477883081,0.003287849284,0.01056813621,Significant,2.483088099
atpG,Other,242384E_coliDH5_03995,0.5581301296,30.08280271,3.232960939,0.005959120481,0.01758016745,-3.421710275,10,3.477797288,0.003288433359,0.01056813621,Not Significant,2.483010955
pdxB,Other,242384E_coliDH5_01070,-0.4020944764,29.65145794,-3.12788695,0.007349023177,0.02116628773,-3.629275495,11,-3.477701416,0.003289086173,0.01056813621,Not Significant,2.482924748
gloC,Other,242384E_coliDH5_00269,1.381597244,27.08318868,3.527505332,0.003309962843,0.01090869183,-2.835354339,1,3.472268582,0.00332629184,0.01067281679,Significant,2.47803965
pntB,Other,242384E_coliDH5_00514,0.8172935435,29.38816925,3.324162927,0.004967019468,0.01507751831,-3.240741071,4,3.464785727,0.003378226153,0.01082439963,Not Significant,2.47131128
raiA,Other,242384E_coliDH5_03485,1.053458854,29.48066166,3.315861133,0.005050049693,0.01524929927,-3.257240604,5,3.462787319,0.003392232535,0.01085420313,Significant,2.469514385
infB,Other,242384E_coliDH5_02004,0.2856661454,31.36268507,2.764815002,0.01510498004,0.03755085017,-4.335219206,38,3.454320708,0.003452219385,0.01103084504,Not Significant,2.461901613
srlB,Other,242384E_coliDH5_01872,0.920646262,22.15083219,3.791085714,0.00195926685,0.007151944025,-2.308008365,1,3.449955939,0.003483556926,0.01111558206,Not Significant,2.457977088
yigL,Other,242384E_coliDH5_03331,1.171068005,26.30944506,3.340212123,0.004810354134,0.01469865826,-3.208830165,2,3.448029916,0.003497475281,0.01114430524,Significant,2.456245346
yqgF,Other,242384E_coliDH5_02572,-0.6228287365,26.61858643,-3.339462629,0.00481755913,0.01470120227,-3.21032079,3,-3.447375105,0.003502219897,0.01114430524,Not Significant,2.455656589
mtfA,Other,242384E_coliDH5_02379,0.8825429859,25.69337857,3.836586977,0.001790310598,0.006672449998,-2.216951316,1,3.44511751,0.003518627244,0.01118109236,Not Significant,2.453626739
prfB_1,Other,242384E_coliDH5_02626,0.3399465665,28.76341519,3.067997792,0.008280609511,0.02341098792,-3.747044911,9,3.443482882,0.003530554974,0.01120356303,Not Significant,2.452157022
bamC,Other,242384E_coliDH5_01401,-0.4041993525,30.25936576,-3.086294881,0.007984223603,0.02273187059,-3.711110028,12,-3.437463003,0.003574830582,0.01132848098,Not Significant,2.446744535
ibpA,Other,242384E_coliDH5_02988,0.758663863,26.58976683,4.078101004,0.001111840972,0.004401920134,-1.734393929,1,3.436549851,0.003581594966,0.01133434786,Not Significant,2.445923529
dgcQ,Other,242384E_coliDH5_02359,-0.8259580327,25.21735869,-3.91859835,0.00152221742,0.00581416488,-2.052909859,1,-3.435695972,0.003587931825,0.01133884756,Not Significant,2.445155818
treA,Other,242384E_coliDH5_03766,-0.5334709107,27.69997151,-3.289066059,0.005327620511,0.01598286153,-3.310460403,4,-3.433066763,0.003607514242,0.01138513729,Not Significant,2.442791946
fdx,Other,242384E_coliDH5_01450,1.911444424,26.09547091,3.386336016,0.00438709987,0.01377012163,-3.117027411,1,3.429045921,0.003637668039,0.01146461771,Significant,2.439176936
unknown,Other,242384E_coliDH5_02596,-0.5502768707,29.48010739,-3.186684627,0.006535730828,0.01903779169,-3.513261318,10,-3.427959334,0.003645859847,0.01147475944,Not Significant,2.43820003
glrR,Other,242384E_coliDH5_01479,-0.7516128118,26.71644399,-4.077842482,0.001112405478,0.004401920134,-1.734909421,1,-3.425290315,0.003666059849,0.0115226159,Not Significant,2.435800449
mtnN,Other,242384E_coliDH5_01282,1.245359984,28.79984468,3.303606646,0.005175154546,0.01556594725,-3.28158686,2,3.414164392,0.003751474265,0.01177503555,Significant,2.425798028
cysA,Other,242384E_coliDH5_01353,-0.7136652958,28.18988077,-3.27364672,0.005494203217,0.01637613284,-3.341060983,4,-3.413144931,0.003759399307,0.01178387799,Not Significant,2.424881543
unknown,Other,242384E_coliDH5_00850,0.8247264977,26.63084886,3.880251175,0.001642084033,0.006159817665,-2.129596948,1,3.410290539,0.003781677592,0.01183762579,Not Significant,2.4223155
yacL,Other,242384E_coliDH5_01242,1.203708951,25.57044592,3.519954951,0.003360181769,0.01105840134,-2.850440604,1,3.40887127,0.003792803818,0.01184731748,Significant,2.421039621
secB,Other,242384E_coliDH5_02908,0.9365480638,28.51697905,3.27058131,0.005527934735,0.01645541346,-3.347142208,4,3.407960792,0.003799958609,0.01184731748,Not Significant,2.420221134
ybiV,Other,242384E_coliDH5_00164,-0.8739241802,25.87014602,-3.323113444,0.004977440025,0.01508929584,-3.242827154,2,-3.407932664,0.003800179858,0.01184731748,Not Significant,2.420195848
glnH,Other,242384E_coliDH5_00153,0.9555242634,29.91308567,3.25936175,0.005653165453,0.01673070399,-3.369393249,5,3.405580067,0.003818730669,0.01188908455,Not Significant,2.418080971
puuC,Other,242384E_coliDH5_02085,0.8119774704,22.61249243,3.892646596,0.001602322984,0.00605993299,-2.10480499,1,3.402530762,0.003842909605,0.01194823782,Not Significant,2.415339831
lrp,Other,242384E_coliDH5_00231,0.3574301204,31.20894165,2.974026541,0.009982886684,0.02690481259,-3.930906401,15,3.399224813,0.003869296024,0.01201408604,Not Significant,2.412368043
bioD1_1,Other,242384E_coliDH5_00120,0.5467733954,26.4307096,3.39125624,0.004344211292,0.0136968231,-3.107226761,2,3.394766589,0.003905165514,0.01210916242,Not Significant,2.408360554
ybgK,Other,242384E_coliDH5_00053,-0.4802355508,28.82430377,-3.304769836,0.005163147822,0.01555530415,-3.279276401,3,-3.393015787,0.003919342393,0.01213680926,Not Significant,2.406786795
ycdY,Other,242384E_coliDH5_03303,0.888750917,27.56259348,3.741316568,0.002162667537,0.007687633293,-2.407623422,1,3.386695003,0.003970952213,0.01227527117,Not Significant,2.401105339
ybhA,Other,242384E_coliDH5_00108,1.350137434,25.43850476,3.439052463,0.003948845904,0.01261896617,-3.011951771,1,3.386047777,0.003976274947,0.01227527117,Significant,2.400523593
yehX,Other,242384E_coliDH5_03070,-0.6675408668,27.05047945,-4.31484231,0.0007002114146,0.002974931369,-1.263764278,1,-3.385006004,0.003984857341,0.01227527117,Not Significant,2.399587222
tolB,Other,242384E_coliDH5_00082,-0.3921343489,30.25634205,-3.045192748,0.008665297618,0.02417272262,-3.791774175,11,-3.384947549,0.003985339449,0.01227527117,Not Significant,2.399534682
pyrC,Other,242384E_coliDH5_03277,0.5711289926,30.47691147,3.17813153,0.00664822825,0.01931670349,-3.530159823,7,3.37616273,0.004058457676,0.01246719289,Not Significant,2.391638979
oppB,Other,242384E_coliDH5_02200,1.461024008,21.98191467,3.391476818,0.004342298427,0.0136968231,-3.106787356,1,3.369535616,0.004114499608,0.01262254068,Significant,2.385682975
hinT,Other,242384E_coliDH5_03237,0.6270639028,28.97065162,3.330813647,0.004901488187,0.01492155094,-3.227519482,2,3.368375606,0.004124388143,0.01263607363,Not Significant,2.38464047
aldA,Other,242384E_coliDH5_03816,-0.3960428232,29.48740499,-3.064064397,0.008345733039,0.02346374542,-3.754764522,9,-3.367471524,0.004132111412,0.01264294566,Not Significant,2.383827977
pabC,Other,242384E_coliDH5_03244,-0.6824486203,23.84407982,-4.197858355,0.0008794005182,0.003635801067,-1.495936627,1,-3.362543785,0.004174461294,0.01275560557,Not Significant,2.379399561
coaBC,Other,242384E_coliDH5_02938,0.6589195828,27.21295803,3.222284826,0.006087480449,0.01789021324,-3.442849125,4,3.36023131,0.004194483821,0.01279983357,Not Significant,2.377321476
ygfZ,Other,242384E_coliDH5_02619,-0.3546006599,29.70127952,-2.982759231,0.009811134546,0.02650384941,-3.913872391,11,-3.356452004,0.00422741288,0.01288327809,Not Significant,2.373925334
rimM,Other,242384E_coliDH5_03475,0.6604676107,27.4087528,3.304602497,0.005164873419,0.01555530415,-3.279608795,2,3.352580028,0.004261416213,0.01296977204,Not Significant,2.370446046
zntB,Other,242384E_coliDH5_03623,-0.7122058924,24.99822847,-4.051892494,0.001170584786,0.004592753572,-1.78666787,1,-3.345820542,0.004321431002,0.01313510056,Not Significant,2.364372417
amiC,Other,242384E_coliDH5_01758,1.425607598,22.16919023,3.371500704,0.004519001308,0.01408829192,-3.146569368,1,3.344017394,0.004337582035,0.01316684442,Significant,2.362752298
unknown,Other,242384E_coliDH5_02773,-0.7116126723,28.54306059,-3.282835081,0.005394321001,0.01615504588,-3.322828403,2,-3.343182956,0.004345076514,0.01317226218,Not Significant,2.362002572
rpe_1,Other,242384E_coliDH5_01620,0.7887002774,28.32448084,3.20504429,0.006300603605,0.01844605649,-3.476963532,4,3.340621581,0.004368161992,0.01322486839,Not Significant,2.359701264
guaA,Other,242384E_coliDH5_01432,0.5001534941,30.59271065,3.064530595,0.008337988006,0.02346374542,-3.753849672,13,3.336368716,0.004406762511,0.01332424786,Not Significant,2.355880354
pyrH,Other,242384E_coliDH5_01293,1.08298523,28.12452283,3.49110605,0.003559225087,0.01158128671,-2.908064291,1,3.332926715,0.004438251599,0.01340189324,Significant,2.352788082
ribE,Other,242384E_coliDH5_02696,1.214230724,28.90895433,3.203838726,0.006315781362,0.01846705653,-3.479347977,3,3.328798869,0.004476310351,0.01349914769,Significant,2.349079811
prfC,Other,242384E_coliDH5_02439,0.3552590112,28.44999117,3.074308844,0.008177169373,0.02317534366,-3.734654896,6,3.325134492,0.004510367715,0.01358409702,Not Significant,2.34578805
yebC,Other,242384E_coliDH5_02273,0.6430684793,29.01410529,3.146376387,0.00708299423,0.02045114855,-3.592833415,6,3.314999618,0.004605910385,0.01385376175,Not Significant,2.336684516
adk,Other,242384E_coliDH5_02754,0.5777738904,31.21628539,3.06062145,0.008403152172,0.02355202147,-3.76151998,18,3.31286628,0.004626276463,0.01389690078,Not Significant,2.334768418
